Date,TSLA,Nasdaq,RIVN,GOOGL,AMZN,GM,F,GOOG,LCID,META,AAPL,NVDA
2023-12-12,237.00999450683594,14533.400390625,18.209999084472656,132.0413360595703,147.47999572753906,33.07628631591797,10.430001258850098,133.16152954101562,4.21999979019165,332.94818115234375,193.7607879638672,47.643489837646484
2023-12-13,239.2899932861328,14733.9599609375,19.68000030517578,132.09117126464844,148.83999633789062,33.64043045043945,10.504768371582031,133.4903564453125,4.489999771118164,333.4661560058594,196.9949188232422,48.07437515258789
2023-12-14,251.0500030517578,14761.5595703125,22.43000030517578,131.46343994140625,147.4199981689453,35.8771858215332,11.289822578430176,132.72311401367188,5.139999866485596,331.90216064453125,197.14418029785156,48.33629608154297
2023-12-15,253.5,14813.919921875,22.829999923706055,132.1210479736328,149.97000122070312,35.36253356933594,11.233747482299805,133.36082458496094,4.769999980926514,333.6455078125,196.60682678222656,48.87614059448242
2023-12-18,252.0800018310547,14904.8095703125,23.799999237060547,135.3094940185547,154.07000732421875,35.07551956176758,11.14963436126709,136.69882202148438,4.730000019073486,343.3085632324219,194.9350128173828,50.06280517578125
2023-12-19,257.2200012207031,15003.2197265625,24.350000381469727,136.1564178466797,153.7899932861328,35.50109100341797,11.233747482299805,137.60557556152344,4.71999979019165,349.0267333984375,195.97988891601562,49.58993911743164
2023-12-20,247.13999938964844,14777.9404296875,23.18000030517578,137.84030151367188,152.1199951171875,35.10520935058594,11.02813720703125,139.15997314453125,4.260000228881836,347.9508361816406,193.88018798828125,48.09736251831055
2023-12-21,254.5,14963.8701171875,23.579999923706055,139.9127960205078,153.83999633789062,35.8771858215332,11.532815933227539,141.29232788085938,4.329999923706055,352.7425231933594,193.73089599609375,48.97611618041992
2023-12-22,252.5399932861328,14992.9697265625,23.209999084472656,140.97894287109375,153.4199981689453,35.64955520629883,11.542160987854004,142.2090301513672,4.260000228881836,352.04522705078125,192.6561737060547,48.816162109375
2023-12-26,256.6099853515625,15074.5703125,23.59000015258789,141.0088348388672,153.41000366210938,35.7584228515625,11.635618209838867,142.3086700439453,4.340000152587891,353.479736328125,192.10887145996094,49.26502990722656
2023-12-27,261.44000244140625,15099.1796875,23.729999542236328,139.86297607421875,153.33999633789062,35.70893478393555,11.579545021057129,140.93362426757812,4.320000171661377,356.46832275390625,192.20835876464844,49.402992248535156
2023-12-28,253.17999267578125,15095.1396484375,23.540000915527344,139.72348022460938,153.3800048828125,35.827701568603516,11.532815933227539,140.77418518066406,4.260000228881836,356.9564514160156,192.63629150390625,49.507965087890625
2023-12-29,248.47999572753906,15011.349609375,23.459999084472656,139.18544006347656,151.94000244140625,35.55057907104492,11.39262580871582,140.42543029785156,4.210000038146973,352.613037109375,191.5913848876953,49.507965087890625
2024-01-02,248.4199981689453,14765.9404296875,21.100000381469727,137.67092895507812,149.92999267578125,35.67924118041992,11.364588737487793,139.0603485107422,4.150000095367432,344.97222900390625,184.73497009277344,48.15434646606445
2024-01-03,238.4499969482422,14592.2099609375,20.31999969482422,138.41822814941406,148.47000122070312,34.90726852416992,10.944024085998535,139.85748291015625,3.9600000381469727,343.1591491699219,183.35174560546875,47.55551528930664
2024-01-04,237.92999267578125,14510.2998046875,19.5,135.89735412597656,144.57000732421875,35.125,10.915987014770508,137.5457763671875,3.890000104904175,345.7990417480469,181.02317810058594,47.984397888183594
2024-01-05,237.49000549316406,14524.0703125,19.079999923706055,135.23974609375,145.24000549316406,35.61985778808594,11.07486629486084,136.8981170654297,3.7799999713897705,350.6107177734375,180.2967071533203,49.08308029174805
2024-01-08,240.4499969482422,14843.76953125,19.579999923706055,138.33851623535156,149.10000610351562,36.32255935668945,11.187017440795898,140.02687072753906,3.799999952316284,357.2951965332031,184.65536499023438,52.23818588256836
2024-01-09,234.9600067138672,14857.7099609375,19.25,140.44088745117188,151.3699951171875,36.16420364379883,11.065521240234375,142.0496063232422,3.619999885559082,356.06982421875,184.23741149902344,53.12493896484375
2024-01-10,233.94000244140625,14969.650390625,19.06999969482422,141.76608276367188,153.72999572753906,35.93656539916992,11.056175231933594,143.28517150878906,3.4100000858306885,369.0602111816406,185.2823028564453,54.334590911865234
2024-01-11,227.22000122070312,14970.1904296875,18.790000915527344,141.5668182373047,155.17999267578125,35.49119567871094,10.944024085998535,143.15562438964844,3.259999990463257,368.2632751464844,184.68521118164062,54.806461334228516
2024-01-12,218.88999938964844,14972.759765625,18.059999465942383,142.13473510742188,154.6199951171875,34.897361755371094,10.71037769317627,143.7235870361328,3.005000114440918,373.0649108886719,185.01361083984375,54.694488525390625
